playerID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PPG,RPG,ORPG,DRPG,APG,SPG,BPG,MPG,TPG,FG%,FT%,3PT%,postPPG,postRPG,postORPG,postDRPG,postAPG,postSPG,postBPG,postMPG,postTPG,postFG%,postFT%,post3PT%
amundlo01,288,7,3804,1139,451,612,1063,91,99,224,189,563,947,472,429,195,2,0,29,0,298,79,41,45,86,3,8,12,10,49,63,33,29,13,0,0,3.9548611,3.690972222,1.565972222,2.125,0.315972222,0.34375,0.777777778,13.20833333,0.65625,0.498416051,0.454545455,0,2.724137931,2.965517241,1.413793103,1.551724138,0.103448276,0.275862069,0.413793103,10.27586207,0.344827586,0.523809524,0.448275862,
anderal01,70,12,1281,468,42,94,136,79,23,7,79,117,404,167,98,81,139,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6857143,1.942857143,0.6,1.342857143,1.128571429,0.328571429,0.1,18.3,1.128571429,0.413366337,0.826530612,0.381294964,,,,,,,,,,,,
anderan01,194,0,4786,2081,191,169,527,327,0,0,316,462,1958,803,616,465,63,10,28,0,551,225,0,0,60,16,0,0,40,59,215,85,66,54,5,1,10.7268041,2.716494845,0.984536082,0.871134021,1.68556701,0,0,24.67010309,1.628865979,0.41011236,0.75487013,0.158730159,8.035714286,2.142857143,0,0,0.571428571,0,0,19.67857143,1.428571429,0.395348837,0.818181818,0.2
anderan02,1,0,15,2,1,0,1,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0000000,1,1,0,0,0,0,15,1,0.333333333,,,,,,,,,,,,,,
anderan03,5,0,0,10,0,0,0,0,0,0,0,8,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0000000,0,0,0,0,0,0,0,0,,1,,,,,,,,,,,,,
anderar01,12,0,0,8,0,0,0,0,0,0,0,13,0,2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666667,0,0,0,0,0,0,0,0,,0.444444444,,,,,,,,,,,,,
anderbi01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
anderbo01,39,0,469,169,0,0,85,34,0,0,0,39,186,65,66,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3333333,2.179487179,0,0,0.871794872,0,0,12.02564103,0,0.349462366,0.590909091,0,,,,,,,,,,,,
anderca01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
anderch01,482,1,8605,2618,869,1645,2514,241,218,769,382,954,1813,921,1206,774,23,2,31,0,551,154,47,103,150,15,10,47,17,67,91,53,72,48,1,0,5.4315353,5.215767635,1.802904564,3.412863071,0.5,0.452282158,1.595435685,17.8526971,0.79253112,0.507997794,0.641791045,0.086956522,4.967741935,4.838709677,1.516129032,3.322580645,0.483870968,0.322580645,1.516129032,17.77419355,0.548387097,0.582417582,0.666666667,0
andercl01,84,0,603,253,1,3,107,72,0,0,3,108,206,73,183,107,0,0,3,0,10,4,0,0,1,0,0,0,0,1,5,2,0,0,0,0,3.0119048,1.273809524,0.011904762,0.035714286,0.857142857,0,0,7.178571429,0.035714286,0.354368932,0.584699454,,1.333333333,0.333333333,0,0,0,0,0,3.333333333,0,0.4,,
anderda01,140,0,4025,1707,488,828,1316,158,0,0,212,503,1421,683,469,341,0,0,5,0,38,15,0,0,10,5,0,0,2,8,13,6,4,3,0,0,12.1928571,9.4,3.485714286,5.914285714,1.128571429,0,0,28.75,1.514285714,0.480647431,0.727078891,,3,2,0,0,1,0,0,7.6,0.4,0.461538462,0.75,
anderda02,95,0,1067,347,23,68,91,166,36,3,0,102,286,135,91,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6526316,0.957894737,0.242105263,0.715789474,1.747368421,0.378947368,0.031578947,11.23157895,0,0.472027972,0.846153846,,,,,,,,,,,,,
anderda03,103,0,1264,501,74,218,292,57,20,21,59,159,461,203,89,60,101,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8640777,2.834951456,0.718446602,2.116504854,0.553398058,0.194174757,0.203883495,12.27184466,0.572815534,0.440347072,0.674157303,0.346534653,,,,,,,,,,,,
anderde01,615,0,17971,7357,440,1548,1988,2083,691,87,1052,1230,5922,2419,2198,1874,1891,645,24,0,461,167,7,38,45,40,12,1,37,35,137,46,74,62,43,13,11.9626016,3.232520325,0.715447154,2.517073171,3.38699187,1.123577236,0.141463415,29.22113821,1.710569106,0.408476866,0.852593267,0.341089371,6.958333333,1.875,0.291666667,1.583333333,1.666666667,0.5,0.041666667,19.20833333,1.541666667,0.335766423,0.837837838,0.302325581
anderdw01,5,0,33,21,0,2,2,3,1,0,5,7,14,7,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2000000,0.4,0,0.4,0.6,0.2,0,6.6,1,0.5,0.7,,,,,,,,,,,,,
anderer01,27,0,83,42,12,19,31,5,3,2,7,23,35,12,27,16,2,2,2,0,6,2,0,1,1,0,0,0,1,2,2,1,0,0,0,0,1.5555556,1.148148148,0.444444444,0.703703704,0.185185185,0.111111111,0.074074074,3.074074074,0.259259259,0.342857143,0.592592593,1,1,0.5,0,0.5,0,0,0,3,0.5,0.5,,
anderge01,71,0,0,330,0,0,0,0,0,0,0,82,0,135,81,60,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,8,0,1,0,0,4.6478873,0,0,0,0,0,0,0,0,,0.740740741,,5.666666667,0,0,0,0,0,0,0,0,,,
anderge02,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0000000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
andergr01,680,0,14040,4953,1432,2814,4246,385,480,591,926,1741,4090,2011,1668,929,23,2,17,0,273,77,15,54,69,5,7,12,19,44,65,31,31,15,0,0,7.2838235,6.244117647,2.105882353,4.138235294,0.566176471,0.705882353,0.869117647,20.64705882,1.361764706,0.491687042,0.556954436,0.086956522,4.529411765,4.058823529,0.882352941,3.176470588,0.294117647,0.411764706,0.705882353,16.05882353,1.117647059,0.476923077,0.483870968,
anderja01,77,4,889,284,18,84,102,59,11,8,43,59,255,97,70,53,114,37,8,0,31,11,0,5,5,3,1,0,0,1,9,4,2,1,4,2,3.6883117,1.324675325,0.233766234,1.090909091,0.766233766,0.142857143,0.103896104,11.54545455,0.558441558,0.380392157,0.757142857,0.324561404,1.375,0.625,0,0.625,0.375,0.125,0,3.875,0,0.444444444,0.5,0.5
anderje01,49,0,290,127,13,12,25,16,9,5,0,51,104,51,36,25,0,0,4,0,5,2,1,0,1,1,0,0,0,1,3,1,0,0,0,0,2.5918367,0.510204082,0.265306122,0.244897959,0.326530612,0.183673469,0.102040816,5.918367347,0,0.490384615,0.694444444,,0.5,0.25,0.25,0,0.25,0,0,1.25,0,0.333333333,,
anderjj01,157,0,1970,751,186,253,439,110,107,39,131,251,658,306,249,139,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7834395,2.796178344,1.184713376,1.611464968,0.700636943,0.681528662,0.248407643,12.5477707,0.834394904,0.465045593,0.558232932,0,,,,,,,,,,,,
anderke01,858,0,25868,10789,670,1971,2641,5196,1258,111,1769,1974,9512,4002,2833,2238,1580,547,36,0,1004,346,18,67,85,135,42,1,58,89,325,132,93,74,29,8,12.5745921,3.078088578,0.780885781,2.297202797,6.055944056,1.466200466,0.129370629,30.14918415,2.061771562,0.420731707,0.789975291,0.346202532,9.611111111,2.361111111,0.5,1.861111111,3.75,1.166666667,0.027777778,27.88888889,1.611111111,0.406153846,0.795698925,0.275862069
anderki01,21,0,224,63,17,28,45,15,4,5,22,42,77,24,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0000000,2.142857143,0.80952381,1.333333333,0.714285714,0.19047619,0.238095238,10.66666667,1.047619048,0.311688312,0.535714286,,,,,,,,,,,,,
andermi01,36,0,730,204,44,45,89,153,44,3,84,64,175,73,82,57,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6666667,2.472222222,1.222222222,1.25,4.25,1.222222222,0.083333333,20.27777778,2.333333333,0.417142857,0.695121951,0.142857143,,,,,,,,,,,,
anderni01,800,0,24922,11529,1011,3053,4064,2087,1114,364,1358,1502,9891,4416,2461,1642,2964,1055,49,0,1766,644,53,185,238,110,72,29,76,108,549,227,149,101,267,89,14.4112500,5.08,1.26375,3.81625,2.60875,1.3925,0.455,31.1525,1.6975,0.446466485,0.667208452,0.355937922,13.14285714,4.857142857,1.081632653,3.775510204,2.244897959,1.469387755,0.591836735,36.04081633,1.551020408,0.413479053,0.677852349,0.333333333
anderri01,407,0,6002,2260,457,961,1418,611,225,94,362,691,2206,909,386,294,445,148,15,0,140,58,7,16,23,10,2,3,4,20,48,20,12,10,21,8,5.5528256,3.484029484,1.122850123,2.361179361,1.501228501,0.552825553,0.230958231,14.74692875,0.889434889,0.412058024,0.761658031,0.33258427,3.866666667,1.533333333,0.466666667,1.066666667,0.666666667,0.133333333,0.2,9.333333333,0.266666667,0.416666667,0.833333333,0.380952381
anderro01,664,0,15112,7056,856,1456,2312,952,470,90,730,1019,6239,2936,1325,1079,366,105,27,0,621,266,25,55,80,46,11,2,29,58,239,106,54,50,11,4,10.6265060,3.481927711,1.289156627,2.192771084,1.43373494,0.707831325,0.135542169,22.75903614,1.09939759,0.470588235,0.814339623,0.286885246,9.851851852,2.962962963,0.925925926,2.037037037,1.703703704,0.407407407,0.074074074,23,1.074074074,0.443514644,0.925925926,0.363636364
anderry01,254,75,5610,2635,527,812,1339,195,149,98,225,521,2077,887,486,414,1163,447,20,5,408,99,27,54,81,10,10,5,15,50,103,32,14,13,64,22,10.3740157,5.271653543,2.07480315,3.196850394,0.767716535,0.586614173,0.385826772,22.08661417,0.885826772,0.427058257,0.851851852,0.384350817,4.95,4.05,1.35,2.7,0.5,0.5,0.25,20.4,0.75,0.310679612,0.928571429,0.34375
andersh01,719,0,15946,5327,583,1669,2252,1007,556,180,958,1437,4366,1996,1392,1028,972,307,74,0,1275,359,65,127,192,68,31,7,77,129,298,133,109,76,48,17,7.4089013,3.132127955,0.810848401,2.321279555,1.400556328,0.773296245,0.250347705,22.17802503,1.33240612,0.457169033,0.738505747,0.315843621,4.851351351,2.594594595,0.878378378,1.716216216,0.918918919,0.418918919,0.094594595,17.22972973,1.040540541,0.446308725,0.697247706,0.354166667
anderwa01,44,0,370,159,0,0,82,9,0,0,0,47,166,65,46,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6136364,1.863636364,0,0,0.204545455,0,0,8.409090909,0,0.391566265,0.630434783,,,,,,,,,,,,,
anderwi01,555,0,15974,6771,550,1532,2082,2105,594,342,1163,1500,5952,2804,1353,1064,372,99,52,0,1140,483,34,108,142,127,42,12,81,128,427,198,93,73,42,14,12.2000000,3.751351351,0.990990991,2.76036036,3.792792793,1.07027027,0.616216216,28.78198198,2.095495495,0.471102151,0.786400591,0.266129032,9.288461538,2.730769231,0.653846154,2.076923077,2.442307692,0.807692308,0.230769231,21.92307692,1.557692308,0.463700234,0.784946237,0.333333333
andreer01,121,0,0,945,0,0,0,0,0,0,0,221,0,396,219,153,0,0,9,0,0,38,0,0,0,0,0,0,0,0,0,15,9,8,0,0,7.8099174,0,0,0,0,0,0,0,0,,0.698630137,,4.222222222,0,0,0,0,0,0,0,0,,0.888888889,
andrima01,6,0,9,0,1,3,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000,0.666666667,0.166666667,0.5,0,0.333333333,0,1.5,0,0,,,,,,,,,,,,,,
anieldo01,1,0,10,3,0,0,2,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0000000,2,0,0,0,0,0,10,0,0,0.75,,,,,,,,,,,,,
anslemi01,149,0,2143,1026,311,310,621,67,51,24,85,284,746,383,360,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8859060,4.167785235,2.087248322,2.080536913,0.44966443,0.342281879,0.161073826,14.38255034,0.570469799,0.513404826,0.722222222,,,,,,,,,,,,,
anstech01,155,0,2157,813,178,356,534,127,78,65,147,373,734,303,269,203,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2451613,3.44516129,1.148387097,2.296774194,0.819354839,0.503225806,0.419354839,13.91612903,0.948387097,0.41280654,0.75464684,0.137931034,,,,,,,,,,,,
anthoca01,646,132,23374,15926,1231,2861,4092,2010,722,298,1933,1939,12438,5677,5017,4041,1648,531,54,31,2099,1347,136,264,400,164,70,20,161,203,1104,463,448,365,171,56,24.6532508,6.334365325,1.905572755,4.42879257,3.111455108,1.117647059,0.46130031,36.18266254,2.992260062,0.456423862,0.805461431,0.322208738,24.94444444,7.407407407,2.518518519,4.888888889,3.037037037,1.296296296,0.37037037,38.87037037,2.981481481,0.419384058,0.814732143,0.32748538
anthogr01,757,0,15850,5497,271,1146,1417,2997,887,79,1043,1324,4750,1914,1445,1059,1748,610,102,0,1597,455,28,96,124,234,82,18,94,207,425,154,140,90,194,57,7.2615588,1.871862616,0.357992074,1.513870542,3.959048877,1.171730515,0.104359313,20.93791281,1.377807133,0.402947368,0.732871972,0.348970252,4.460784314,1.215686275,0.274509804,0.941176471,2.294117647,0.803921569,0.176470588,15.65686275,0.921568627,0.362352941,0.642857143,0.293814433
anthojo01,308,62,5684,819,454,601,1055,75,95,410,184,672,588,299,331,221,0,0,49,16,1071,135,72,108,180,15,15,66,23,113,90,44,62,47,0,0,2.6590909,3.425324675,1.474025974,1.951298701,0.243506494,0.308441558,1.331168831,18.45454545,0.597402597,0.508503401,0.667673716,,2.755102041,3.673469388,1.469387755,2.204081633,0.306122449,0.306122449,1.346938776,21.85714286,0.469387755,0.488888889,0.758064516,
anthopa01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
antoncl01,7,0,0,10,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4285714,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
araujra01,139,0,1585,389,124,271,395,41,51,16,111,300,385,156,112,76,4,1,5,0,28,11,3,8,11,1,1,0,0,8,8,3,12,5,0,0,2.7985612,2.841726619,0.892086331,1.949640288,0.294964029,0.366906475,0.115107914,11.4028777,0.798561151,0.405194805,0.678571429,0.25,2.2,2.2,0.6,1.6,0.2,0.2,0,5.6,0,0.375,0.416666667,
arcenst01,7,0,110,50,0,0,32,4,0,0,0,10,56,22,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1428571,4.571428571,0,0,0.571428571,0,0,15.71428571,0,0.392857143,0.461538462,,,,,,,,,,,,,
archige01,9,0,0,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555556,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
archina01,876,0,31159,16481,344,1015,2046,6476,719,81,1123,2002,12628,5899,5760,4664,85,19,47,0,1642,667,15,62,77,306,34,2,122,118,556,235,236,195,17,2,18.8139269,2.335616438,0.392694064,1.158675799,7.392694064,0.820776256,0.092465753,35.5696347,1.28196347,0.467136522,0.809722222,0.223529412,14.19148936,1.638297872,0.319148936,1.319148936,6.510638298,0.723404255,0.042553191,34.93617021,2.595744681,0.422661871,0.826271186,0.117647059
archiro01,44,0,328,51,27,42,69,16,14,6,17,59,53,15,49,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1590909,1.568181818,0.613636364,0.954545455,0.363636364,0.318181818,0.136363636,7.454545455,0.386363636,0.283018868,0.428571429,,,,,,,,,,,,,
ardji01,431,0,5766,1909,573,1259,1832,278,59,121,291,747,1870,752,606,401,17,4,40,0,339,117,23,34,85,16,1,4,12,68,98,44,46,29,0,0,4.4292343,4.250580046,1.329466357,2.921113689,0.645011601,0.136890951,0.280742459,13.37819026,0.675174014,0.402139037,0.661716172,0.235294118,2.925,2.125,0.575,0.85,0.4,0.025,0.1,8.475,0.3,0.448979592,0.630434783,
ardonja01,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000,0,0,0,0,0,0,4,0,0,,,,,,,,,,,,,,
arenagi01,552,16,19351,11402,444,1724,2168,2909,884,134,1744,1683,8851,3722,3584,2879,3077,1079,31,0,932,530,19,88,107,118,37,11,74,88,420,172,182,140,151,46,20.6557971,3.927536232,0.804347826,3.123188406,5.269927536,1.601449275,0.242753623,35.05615942,3.15942029,0.420517456,0.803292411,0.350666233,17.09677419,3.451612903,0.612903226,2.838709677,3.806451613,1.193548387,0.35483871,30.06451613,2.387096774,0.40952381,0.769230769,0.304635762
arizatr01,499,116,12788,4501,586,1609,2195,974,669,179,684,1010,3882,1673,1243,838,999,317,41,29,1056,381,37,119,156,80,46,14,50,105,298,139,94,55,109,48,9.0200401,4.398797595,1.174348697,3.224448898,1.951903808,1.340681363,0.358717435,25.62725451,1.370741483,0.430963421,0.674175382,0.317317317,9.292682927,3.804878049,0.902439024,2.902439024,1.951219512,1.12195122,0.341463415,25.75609756,1.219512195,0.466442953,0.585106383,0.440366972
arizipa01,713,0,24897,16266,0,0,6129,1665,0,0,0,2764,13354,5628,6189,5010,0,0,49,0,1815,1186,0,0,404,128,0,0,0,177,1001,411,439,364,0,0,22.8134642,8.596072931,0,0,2.335203366,0,0,34.91865358,0,0.421446758,0.809500727,,24.20408163,8.244897959,0,0,2.612244898,0,0,37.04081633,0,0.410589411,0.829157175,
arlaujo01,9,0,85,34,6,7,13,8,3,4,4,16,43,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7777778,1.444444444,0.666666667,0.777777778,0.888888889,0.333333333,0.444444444,9.444444444,0.444444444,0.325581395,0.75,,,,,,,,,,,,,
armstbj01,747,0,17790,7319,192,1129,1321,2479,533,47,889,1128,5981,2850,1383,1184,1026,435,105,0,2364,828,24,127,151,252,82,3,79,171,667,314,179,149,113,51,9.7978581,1.768406961,0.257028112,1.511378849,3.318607764,0.71352075,0.06291834,23.81526104,1.190093708,0.476508945,0.856109906,0.423976608,7.885714286,1.438095238,0.228571429,1.20952381,2.4,0.780952381,0.028571429,22.51428571,0.752380952,0.470764618,0.832402235,0.451327434
armstbo01,19,0,110,28,0,0,39,3,0,0,0,13,37,11,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4736842,2.052631579,0,0,0.157894737,0,0,5.789473684,0,0.297297297,0.5,,,,,,,,,,,,,
armstbo02,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
armstbr01,108,0,699,239,22,41,63,24,22,4,37,83,287,101,20,12,75,25,8,0,32,6,1,1,2,3,1,0,0,4,12,3,0,0,1,0,2.2129630,0.583333333,0.203703704,0.37962963,0.222222222,0.203703704,0.037037037,6.472222222,0.342592593,0.351916376,0.6,0.333333333,0.75,0.25,0.125,0.125,0.375,0.125,0,4,0,0.25,,0
armstcu01,303,0,0,2251,0,0,89,352,0,0,0,852,1176,761,965,729,0,0,33,0,0,273,0,0,7,11,0,0,0,14,41,98,54,77,0,0,7.4290429,0.293729373,0,0,1.161716172,0,0,0,0,0.647108844,0.755440415,,8.272727273,0.212121212,0,0,0.333333333,0,0,0,0,2.390243902,1.425925926,
armstda01,840,0,19914,7712,654,1616,2270,3394,1133,98,1556,1399,6507,2663,1679,1463,2763,923,51,0,1119,346,34,83,117,127,48,6,83,96,284,113,90,81,136,39,9.1809524,2.702380952,0.778571429,1.923809524,4.04047619,1.348809524,0.116666667,23.70714286,1.852380952,0.409251575,0.871351995,0.334057184,6.784313725,2.294117647,0.666666667,1.62745098,2.490196078,0.941176471,0.117647059,21.94117647,1.62745098,0.397887324,0.9,0.286764706
armsthi01,277,2,3284,855,272,446,718,97,86,138,224,533,674,338,300,177,7,2,20,1,160,41,16,22,38,2,7,7,12,34,31,15,26,11,0,0,3.0866426,2.592057762,0.981949458,1.610108303,0.350180505,0.310469314,0.498194946,11.85559567,0.80866426,0.50148368,0.59,0.285714286,2.05,1.9,0.8,1.1,0.1,0.35,0.35,8,0.6,0.483870968,0.423076923,
armstsc01,94,0,0,517,0,0,0,0,0,0,0,82,0,195,43,127,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,10,0,5,0,0,5.5000000,0,0,0,0,0,0,0,0,,2.953488372,,5,0,0,0,0,0,0,0,0,,,
armstta01,92,0,975,350,31,57,88,105,33,0,79,64,350,159,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8043478,0.956521739,0.336956522,0.619565217,1.141304348,0.358695652,0,10.59782609,0.858695652,0.454285714,0.8,,,,,,,,,,,,,
arndtfr01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,,,
arnelje01,31,0,409,147,0,0,170,18,0,0,0,60,164,52,69,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7419355,5.483870968,0,0,0.580645161,0,0,13.19354839,0,0.317073171,0.623188406,,,,,,,,,,,,,
arnetbi01,5,0,0,9,0,0,0,0,0,0,0,4,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8000000,0,0,0,0,0,0,0,0,,0.375,,,,,,,,,,,,,
arnetja01,114,0,1177,424,0,0,116,139,0,0,0,233,447,163,129,98,0,0,9,0,81,29,0,0,10,10,0,0,0,22,32,11,8,7,0,0,3.7192982,1.01754386,0,0,1.219298246,0,0,10.3245614,0,0.364653244,0.759689922,,3.222222222,1.111111111,0,0,1.111111111,0,0,9,0,0.34375,0.875,
arnzebo01,111,0,952,443,33,32,217,35,3,2,16,88,411,191,75,60,5,1,7,0,13,7,0,0,0,0,0,0,0,1,6,3,1,1,0,0,3.9909910,1.954954955,0.297297297,0.288288288,0.315315315,0.027027027,0.018018018,8.576576577,0.144144144,0.464720195,0.8,0.2,1,0,0,0,0,0,0,1.857142857,0,0.5,1,
arnzest01,5,0,0,23,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6000000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
arroyca01,569,43,10648,3770,210,755,965,1761,290,26,680,874,3269,1431,956,771,405,137,34,5,363,93,7,21,28,65,8,2,17,38,98,38,22,17,5,0,6.6256591,1.695957821,0.369068541,1.326889279,3.094903339,0.509666081,0.0456942,18.71353251,1.195079086,0.437748547,0.806485356,0.338271605,2.735294118,0.823529412,0.205882353,0.617647059,1.911764706,0.235294118,0.058823529,10.67647059,0.5,0.387755102,0.772727273,0
artesro01,827,127,27768,11755,1016,2891,3907,2463,1545,459,1651,2259,10056,4203,3338,2388,2814,961,82,51,3052,1162,114,283,397,229,129,55,138,239,1080,424,264,188,401,126,14.2140266,4.724304716,1.22853688,3.495767836,2.978234583,1.868198307,0.555018138,33.57678356,1.99637243,0.417959427,0.715398442,0.341506752,14.17073171,4.841463415,1.390243902,3.451219512,2.792682927,1.573170732,0.670731707,37.2195122,1.682926829,0.392592593,0.712121212,0.314214464
arthuda01,188,9,3530,1294,260,538,798,111,118,129,157,494,1206,564,224,166,9,0,13,0,201,92,14,15,29,7,7,12,12,30,85,39,17,13,1,1,6.8829787,4.244680851,1.382978723,2.861702128,0.590425532,0.627659574,0.686170213,18.77659574,0.835106383,0.467661692,0.741071429,0,7.076923077,2.230769231,1.076923077,1.153846154,0.538461538,0.538461538,0.923076923,15.46153846,0.923076923,0.458823529,0.764705882,1
arthujo01,11,0,86,35,0,0,14,17,0,0,0,15,35,12,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1818182,1.272727273,0,0,1.545454545,0,0,7.818181818,0,0.342857143,0.733333333,,,,,,,,,,,,,
ashbi01,2,0,0,10,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0000000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
asikom01,148,2,1960,434,239,417,656,64,50,124,132,274,297,157,248,120,0,0,21,3,276,35,18,41,59,9,3,18,15,35,27,13,27,9,0,0,2.9324324,4.432432432,1.614864865,2.817567568,0.432432432,0.337837838,0.837837838,13.24324324,0.891891892,0.528619529,0.483870968,,1.666666667,2.80952381,0.857142857,1.952380952,0.428571429,0.142857143,0.857142857,13.14285714,0.714285714,0.481481481,0.333333333,
askewvi01,467,0,9361,3313,400,776,1176,1017,304,106,503,972,2534,1215,1070,807,253,76,50,0,707,216,36,60,96,59,21,9,42,95,191,76,79,54,29,10,7.0942184,2.518201285,0.856531049,1.661670236,2.177730193,0.650963597,0.226980728,20.04496788,1.077087794,0.479479084,0.754205607,0.300395257,4.32,1.92,0.72,1.2,1.18,0.42,0.18,14.14,0.84,0.397905759,0.683544304,0.344827586
askinke01,486,0,7983,1852,525,903,1428,375,278,170,321,1094,1688,677,311,223,774,275,27,0,333,61,22,35,57,13,9,3,11,56,57,21,9,7,31,12,3.8106996,2.938271605,1.080246914,1.858024691,0.771604938,0.572016461,0.349794239,16.42592593,0.660493827,0.401066351,0.717041801,0.355297158,2.259259259,2.111111111,0.814814815,1.296296296,0.481481481,0.333333333,0.111111111,12.33333333,0.407407407,0.368421053,0.777777778,0.387096774
asmondo01,7,0,46,5,0,0,1,5,0,0,0,12,15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857,0.142857143,0,0,0.714285714,0,0,6.571428571,0,0.133333333,1,,,,,,,,,,,,,
athadi01,43,0,448,137,0,0,66,51,0,0,0,63,135,53,39,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1860465,1.534883721,0,0,1.186046512,0,0,10.41860465,0,0.392592593,0.794871795,,,,,,,,,,,,,
athasal01,15,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1333333,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
